year,puma,statefip,obs,households,wealth_mean,wealth_median,wealth_top1,wealth_top.1,wealth_top.01,wealth_top.001,wealth_top10,wealth_bottom50,wealth_gini,wealth_sd,p90,p10,income_mean,house_value_mean,own,rent,cntygp97,cntygp98,own_outright,own_mortgage,college,white,black,hispanic,female,household_size,age,mean_sd,top1_sd,top.1_sd,top.01_sd,top.001_sd,top10_sd,bottom50_sd,top5_sd,top.5_sd,gini_sd
1970,NA,99,2296,114800,150218.863,73396.787,0.197,0.08,0.032,0.013,0.511,0.081,0.701,238196.892,318939.728,0,59539.131,73425.016,0.598,0.402,301,NA,NA,NA,0.27,0.994,0.004,0,0.207,3.171,48.032,4239.398,0.018,0.007,0.003,0.001,0.014,0.002,0.018,0.013,0.015
1970,NA,25,2432,121600,145895.407,60494.039,0.203,0.082,0.033,0.013,0.523,0.059,0.733,308077.3,322676.956,0,60453.482,66714.44,0.49,0.51,401,NA,NA,NA,0.155,0.986,0.009,0,0.234,3.086,49.838,3325.377,0.012,0.005,0.002,0.001,0.011,0.001,0.014,0.009,0.01
1970,NA,25,3489,174450,212856.034,93436.878,0.216,0.087,0.035,0.014,0.529,0.068,0.738,387837.719,438881.407,0,73082.804,92523.607,0.542,0.458,402,NA,NA,NA,0.267,0.991,0.006,0,0.229,3.091,49.997,1921.844,0.003,0.001,0.001,0,0.004,0.001,0.005,0.003,0.001
1970,NA,25,7341,367050,266413.386,106956,0.227,0.092,0.037,0.015,0.557,0.064,0.758,609846.476,567764.67,3495.476,85389.431,106410.523,0.534,0.466,403,NA,NA,NA,0.382,0.983,0.012,0,0.215,3.229,47.258,5259.875,0.004,0.002,0.001,0,0.009,0.001,0.008,0.003,0.006
1970,NA,25,3262,163100,348805.776,161359.543,0.213,0.086,0.035,0.014,0.526,0.093,0.724,677804.532,722420.617,16336.988,94979.006,132653.016,0.662,0.338,404,NA,NA,NA,0.38,0.991,0.005,0,0.204,3.338,49.298,11582.45,0.006,0.003,0.001,0,0.015,0.003,0.012,0.005,0.012
1970,NA,25,1740,87000,221927.662,116827.487,0.19,0.077,0.031,0.013,0.48,0.103,0.67,291849.477,447637.542,7724.674,74787.334,107598.865,0.702,0.298,405,NA,NA,NA,0.278,0.984,0.014,0,0.197,3.386,48.121,4963.106,0.008,0.003,0.001,0.001,0.012,0.002,0.014,0.006,0.011
1970,NA,25,4208,210400,96000.22,25032.059,0.251,0.102,0.041,0.017,0.63,0.022,0.824,268643.886,247410.845,-5892.761,55576.77,25162.284,0.168,0.832,406,NA,NA,NA,0.263,0.855,0.131,0.001,0.365,2.719,47.942,1633.048,0.011,0.004,0.002,0.001,0.006,0,0.009,0.008,0.003
1970,NA,25,3285,164250,168491.222,77989.531,0.204,0.082,0.033,0.014,0.509,0.071,0.719,331047.142,350513.863,3555.974,68135.396,76071.077,0.539,0.461,407,NA,NA,NA,0.238,0.989,0.008,0,0.216,3.169,49.24,1202.326,0.003,0.001,0,0,0.003,0.001,0.004,0.002,0.005
1970,NA,33,2424,121200,157260.142,76662.64,0.2,0.081,0.033,0.013,0.504,0.083,0.705,258030.092,325266.658,3583.045,66519.604,83278.442,0.604,0.396,408,NA,NA,NA,0.29,0.993,0.006,0,0.189,3.222,46.743,2221.005,0.007,0.003,0.001,0,0.007,0.001,0.009,0.005,0.009
1970,NA,44,4186,209300,173715.223,72473.185,0.226,0.091,0.037,0.015,0.55,0.06,0.757,366817.903,369315.65,0,65606.419,73820.095,0.505,0.495,409,NA,NA,NA,0.21,0.972,0.024,0,0.233,3.051,49.408,2318.622,0.005,0.002,0.001,0,0.006,0.001,0.008,0.004,0.002
1970,NA,99,1518,75900,292297.287,110230.994,0.219,0.088,0.036,0.015,0.54,0.062,0.728,381833.837,622846.269,0,62655.376,112147.135,0.633,0.367,410,NA,NA,NA,0.313,0.965,0.027,0.001,0.225,3.04,48.308,2813.153,0.003,0.001,0,0,0.004,0.001,0.006,0.002,0.004
1970,NA,9,4629,231450,270494.761,113585.811,0.219,0.089,0.036,0.015,0.539,0.065,0.755,728839.672,566150.542,3711.067,85801.157,117220.105,0.544,0.456,501,NA,NA,NA,0.302,0.936,0.062,0,0.202,3.138,46.968,2845.207,0.002,0.001,0,0,0.005,0.001,0.004,0.002,0.007
1970,NA,9,1844,92200,249398.504,124961.116,0.2,0.081,0.033,0.013,0.498,0.099,0.692,389288.944,509591.146,10321.367,78697.878,119989.313,0.656,0.344,502,NA,NA,NA,0.279,0.989,0.01,0,0.164,3.242,46.776,4192.511,0.005,0.002,0.001,0,0.009,0.002,0.01,0.004,0.007
1970,NA,9,4112,205600,255853.378,113245.584,0.217,0.088,0.036,0.014,0.535,0.07,0.742,551018.285,526406.188,4209.113,76942.043,110527.152,0.555,0.445,503,NA,NA,NA,0.266,0.927,0.068,0,0.206,3.153,48.233,2901.611,0.003,0.001,0,0,0.005,0.001,0.005,0.002,0.005
1970,NA,9,1568,78400,192078.912,85750.015,0.216,0.088,0.035,0.014,0.536,0.072,0.737,364211.959,394880.992,0,69522.814,87913.279,0.566,0.434,504,NA,NA,NA,0.247,0.971,0.022,0.001,0.209,3.209,46.054,2719.53,0.007,0.003,0.001,0,0.007,0.001,0.009,0.005,0.006
1970,NA,25,2533,126650,163583.655,77758.521,0.213,0.086,0.035,0.014,0.525,0.073,0.737,375504.113,327260.932,0,67057.85,74053.262,0.531,0.469,505,NA,NA,NA,0.229,0.952,0.045,0,0.234,3.113,48.637,1255.627,0.004,0.002,0.001,0,0.004,0.001,0.005,0.003,0.005
1970,NA,99,1284,64200,170629.822,83961.151,0.203,0.082,0.033,0.014,0.514,0.083,0.702,257751.082,349810.987,0,64275.91,76409.129,0.585,0.415,506,NA,NA,NA,0.283,0.994,0.003,0,0.222,2.996,48.178,2885.599,0.009,0.004,0.001,0.001,0.008,0.001,0.011,0.007,0.011
1970,NA,36,1610,80500,217139.39,87072.237,0.23,0.093,0.038,0.015,0.564,0.056,0.756,356247.422,443202.775,0,72750.095,84513.383,0.504,0.496,601,NA,NA,NA,0.329,0.943,0.055,0,0.261,2.91,48.634,4383.073,0.005,0.002,0.001,0,0.009,0.001,0.01,0.004,0.004
1970,NA,36,2238,111900,179703.259,92357.89,0.187,0.076,0.031,0.012,0.484,0.091,0.683,281320.78,372085.366,4294.938,69793.142,83688.586,0.611,0.389,602,NA,NA,NA,0.293,0.982,0.015,0,0.213,3.113,48.376,4183.867,0.011,0.004,0.002,0.001,0.012,0.002,0.015,0.008,0.012
1970,NA,36,1563,78150,144125.293,63287.863,0.223,0.09,0.037,0.015,0.537,0.07,0.743,308406.979,291692.773,0,58724.056,65708.308,0.599,0.401,603,NA,NA,NA,0.221,0.991,0.007,0,0.222,3.19,49.231,1938.906,0.006,0.002,0.001,0,0.006,0.001,0.008,0.004,0.004
1970,NA,99,1297,64850,157971.886,85111.851,0.196,0.079,0.032,0.013,0.492,0.084,0.691,227764.538,341488.854,3577.355,60889.522,76080.389,0.591,0.409,604,NA,NA,NA,0.225,0.985,0.011,0.001,0.22,3.098,49.74,1460.552,0.005,0.002,0.001,0,0.005,0.001,0.006,0.004,0.002
1970,NA,36,4806,240300,224244.938,111790.17,0.202,0.082,0.033,0.013,0.503,0.087,0.727,772235.204,452359.622,5132.07,98860.757,102869.846,0.626,0.374,701,NA,NA,NA,0.315,0.936,0.059,0,0.206,3.186,46.83,2448.933,0.004,0.001,0.001,0,0.005,0.001,0.007,0.003,0.002
1970,NA,36,3285,164250,178290.112,87810.497,0.2,0.081,0.033,0.013,0.507,0.082,0.705,289206.976,363596.123,0,69310.054,80495.417,0.6,0.4,702,NA,NA,NA,0.297,0.957,0.036,0,0.216,3.204,47.078,3466.424,0.009,0.003,0.001,0.001,0.01,0.002,0.012,0.007,0.01
1970,NA,36,1610,80500,162151.036,74645.896,0.192,0.078,0.032,0.013,0.502,0.072,0.717,344427.638,358419.082,0,65819.691,71044.534,0.571,0.429,703,NA,NA,NA,0.236,0.978,0.019,0,0.214,3.181,48.522,4638.929,0.013,0.005,0.002,0.001,0.014,0.002,0.018,0.01,0.011
1970,NA,36,1183,59150,124455.724,66678.993,0.161,0.066,0.027,0.011,0.457,0.096,0.663,244395.697,281275.856,3512.831,55679.56,57186.201,0.633,0.367,704,NA,NA,NA,0.224,0.992,0.001,0,0.231,3.271,49.536,508.471,0.003,0.001,0,0,0.002,0,0.003,0.002,0.004
1970,NA,36,1457,72850,168825.495,77605.795,0.219,0.089,0.036,0.015,0.535,0.078,0.74,391626.387,353981.676,0,65362.944,74161.827,0.596,0.404,705,NA,NA,NA,0.31,0.979,0.014,0,0.209,3.11,48.166,1855.028,0.005,0.002,0.001,0,0.005,0.001,0.007,0.004,0.002
1970,NA,36,7025,351250,170209.608,80674.062,0.204,0.082,0.033,0.014,0.508,0.074,0.724,390559.742,355430.968,0,70952.907,78918.779,0.557,0.443,801,NA,NA,NA,0.248,0.918,0.076,0,0.219,3.191,48.171,1109.155,0.003,0.001,0,0,0.003,0,0.004,0.002,0.004
1970,NA,99,2106,105300,131118.762,72003.594,0.169,0.068,0.028,0.011,0.463,0.1,0.656,200245.344,277697.001,3440.844,55339.754,64448.546,0.662,0.338,802,NA,NA,NA,0.199,0.987,0.008,0,0.212,3.115,50.512,2029.197,0.01,0.004,0.002,0.001,0.008,0.002,0.01,0.008,0.011
1970,NA,42,1348,67400,147252.187,76000.74,0.193,0.078,0.032,0.013,0.494,0.098,0.677,204169.295,299224.622,3837.861,61181.654,78255.497,0.666,0.334,901,NA,NA,NA,0.224,0.964,0.033,0,0.191,3.286,48.444,3163.507,0.014,0.005,0.002,0.001,0.011,0.002,0.014,0.01,0.013
1970,NA,39,2959,147950,191748.832,98671.796,0.205,0.083,0.034,0.014,0.499,0.108,0.696,346257.87,366356.934,10265.563,71833.185,91861.629,0.731,0.269,902,NA,NA,NA,0.193,0.908,0.091,0,0.182,3.311,48.409,2039.505,0.004,0.002,0.001,0,0.005,0.001,0.006,0.003,0.002
1970,NA,42,2145,107250,135720.151,73593.851,0.185,0.075,0.03,0.012,0.479,0.108,0.664,216854.025,286031.828,5781.501,56620.163,69506.34,0.71,0.29,903,NA,NA,NA,0.176,0.98,0.02,0,0.193,3.186,49.827,1126.246,0.006,0.002,0.001,0,0.004,0.001,0.005,0.004,0.009
1970,NA,42,2172,108600,120254.119,63240.371,0.187,0.076,0.031,0.012,0.491,0.093,0.68,189916.467,249681.107,0,53774.738,64885.191,0.653,0.347,1001,NA,NA,NA,0.226,0.993,0.006,0,0.2,3.154,48.116,2977.064,0.017,0.007,0.003,0.001,0.012,0.002,0.016,0.012,0.016
1970,NA,99,1471,73550,146937.877,83213.494,0.168,0.068,0.028,0.011,0.456,0.094,0.652,184208.209,305834.584,0,64958.71,82363.916,0.615,0.385,1101,NA,NA,NA,0.277,0.991,0.007,0,0.192,3.205,47.664,4335.687,0.023,0.009,0.003,0.001,0.016,0.003,0.02,0.016,0.018
1970,NA,99,2102,105100,142209.772,75621.19,0.186,0.075,0.03,0.012,0.481,0.093,0.681,237608.201,307064.545,3669.95,57140.008,69917.248,0.661,0.339,1102,NA,NA,NA,0.227,0.99,0.009,0,0.209,3.184,49.466,2145.822,0.009,0.003,0.001,0.001,0.008,0.001,0.01,0.007,0.011
1970,NA,42,1816,90800,123607.157,61085.01,0.21,0.085,0.034,0.014,0.508,0.091,0.705,248664.01,250504.619,4499.267,53786.402,54438.705,0.589,0.411,1201,NA,NA,NA,0.137,0.993,0.006,0.001,0.246,3.013,51.737,1390.949,0.006,0.002,0.001,0,0.006,0.001,0.007,0.005,0.006
1970,NA,42,1766,88300,125360.416,61575.438,0.185,0.075,0.03,0.012,0.495,0.091,0.68,189007.322,268472.992,3886.436,52937.429,58957.737,0.591,0.409,1202,NA,NA,NA,0.173,0.994,0.003,0,0.243,3.014,51.149,2598.654,0.015,0.006,0.002,0.001,0.01,0.002,0.013,0.011,0.014
1970,NA,36,14597,729850,84412.131,19166.185,0.286,0.116,0.047,0.019,0.689,0.017,0.85,256521.974,191929.392,-4638.733,55020.458,17773.623,0.087,0.913,1301,NA,NA,NA,0.158,0.756,0.234,0.003,0.309,2.887,48.245,325.493,0.003,0.001,0,0,0.001,0,0.002,0.002,0.003
1970,NA,36,12831,641550,125814.718,23524.555,0.319,0.129,0.052,0.021,0.735,0.016,0.886,600206.383,250116.649,-5473.17,74263.415,934.39,0.002,0.998,1302,NA,NA,NA,0.359,0.755,0.214,0.003,0.384,2.152,47.928,6409.896,0.014,0.006,0.002,0.001,0.014,0.001,0.021,0.011,0.005
1970,NA,36,11266,563300,192372.533,60446.627,0.229,0.093,0.037,0.015,0.57,0.052,0.77,463055.721,436051.06,2748.137,76877.216,59123.674,0.288,0.712,1303,NA,NA,NA,0.253,0.882,0.104,0.001,0.247,2.806,50.017,2136.85,0.004,0.002,0.001,0,0.005,0.001,0.006,0.003,0.004
1970,NA,36,1474,73700,220951.058,106615.693,0.201,0.081,0.033,0.013,0.501,0.081,0.707,354354.856,451056.879,4168.06,81780.355,107346.991,0.534,0.466,1304,NA,NA,NA,0.247,0.942,0.048,0.001,0.184,3.29,46.808,3750.039,0.005,0.002,0.001,0,0.008,0.001,0.011,0.004,0.005
1970,NA,36,9039,451950,67451.584,17738.051,0.27,0.11,0.044,0.018,0.661,0.014,0.846,290795.412,160993.019,-5320.747,52952.574,10411.922,0.057,0.943,1305,NA,NA,NA,0.138,0.764,0.225,0.005,0.319,2.888,48.286,206.495,0.002,0.001,0,0,0.001,0,0.002,0.002,0.002
1970,NA,36,7608,380400,536244.829,271976.211,0.201,0.081,0.033,0.013,0.495,0.116,0.684,1075989.316,1201187.855,34543.118,122223.729,212034.722,0.798,0.202,1306,NA,NA,NA,0.377,0.958,0.039,0,0.142,3.535,48.451,26543.304,0.006,0.002,0.001,0,0.014,0.006,0.011,0.004,0.022
1970,NA,36,5685,284250,302693.785,160426.976,0.198,0.08,0.033,0.013,0.489,0.129,0.672,518826.778,563841.278,26997.426,86428.438,164207.841,0.824,0.176,1307,NA,NA,NA,0.299,0.957,0.039,0,0.134,3.68,45.476,3220.86,0.003,0.001,0,0,0.005,0.001,0.005,0.002,0.003
1970,NA,36,6133,306650,489565.498,196656.807,0.221,0.09,0.036,0.015,0.547,0.056,0.744,1154451.675,1292124.081,7944.05,117015.541,174261.878,0.494,0.506,1308,NA,NA,NA,0.393,0.912,0.082,0,0.199,3.175,48.67,35956.524,0.007,0.003,0.001,0,0.017,0.004,0.013,0.005,0.02
1970,NA,36,2080,104000,179946.855,93402.225,0.195,0.079,0.032,0.013,0.486,0.088,0.693,340286.106,373850.389,0,65824.445,92401.241,0.617,0.383,1309,NA,NA,NA,0.269,0.952,0.045,0,0.201,3.188,48.586,1376.947,0.003,0.001,0.001,0,0.004,0.001,0.005,0.003,0.006
1970,NA,36,1372,68600,229657.18,121896.917,0.197,0.08,0.032,0.013,0.49,0.098,0.682,316082.333,452690.589,10220.185,80944.427,117267.833,0.64,0.36,1310,NA,NA,NA,0.364,0.952,0.04,0,0.162,3.354,46.321,2596.378,0.004,0.001,0.001,0,0.006,0.001,0.007,0.003,0.005
1970,NA,9,4368,218400,519299.394,224442.83,0.217,0.088,0.036,0.014,0.535,0.068,0.735,1416622.52,1474233.894,8591.27,104950.916,232408.453,0.602,0.398,1311,NA,NA,NA,0.362,0.932,0.063,0,0.187,3.233,47.954,39960.019,0.007,0.003,0.001,0,0.018,0.005,0.013,0.005,0.022
1970,NA,34,3355,167750,84295.362,23882.721,0.257,0.104,0.042,0.017,0.639,0.038,0.805,187438.381,191638.066,-2936.521,58400.41,20291.252,0.131,0.869,1312,NA,NA,NA,0.14,0.904,0.087,0.002,0.283,2.813,48.995,1038.25,0.01,0.004,0.002,0.001,0.004,0,0.006,0.008,0.007
1970,NA,34,4999,249950,479459.092,228808.083,0.21,0.085,0.034,0.014,0.519,0.088,0.731,1677560.944,1138111.095,15520.944,105500.499,239637.348,0.639,0.361,1313,NA,NA,NA,0.347,0.969,0.026,0,0.164,3.207,48.759,25159.22,0.007,0.003,0.001,0,0.016,0.005,0.012,0.005,0.023
1970,NA,34,2504,125200,220250.227,84751.869,0.223,0.09,0.037,0.015,0.546,0.049,0.777,730347.911,460207.331,0,72768.369,106157.614,0.449,0.551,1314,NA,NA,NA,0.21,0.906,0.091,0.002,0.214,3.113,48.094,3566.981,0.005,0.002,0.001,0,0.007,0.001,0.009,0.004,0.006
1970,NA,34,5312,265600,251008.51,43405.288,0.262,0.106,0.043,0.017,0.643,0.021,0.843,1436778.013,600842.307,-3076.096,79909.206,102259.929,0.323,0.677,1315,NA,NA,NA,0.246,0.724,0.272,0.001,0.289,2.978,48.797,13096.583,0.009,0.004,0.001,0.001,0.019,0.001,0.017,0.007,0.013
1970,NA,34,2094,104700,395982.226,187661.454,0.213,0.086,0.035,0.014,0.526,0.095,0.746,1368800.434,840568.658,17569.062,98629.853,228285.563,0.715,0.285,1316,NA,NA,NA,0.415,0.977,0.02,0,0.134,3.419,45.101,18735.136,0.008,0.003,0.001,0.001,0.018,0.005,0.014,0.006,0.019
1970,NA,34,3095,154750,371364.685,174680.716,0.216,0.088,0.035,0.014,0.534,0.078,0.749,1126374.11,797482.44,9401.663,91881.436,173086.277,0.592,0.408,1317,NA,NA,NA,0.291,0.905,0.09,0.001,0.193,3.155,49.357,15685.841,0.007,0.003,0.001,0,0.017,0.003,0.013,0.005,0.017
1970,NA,34,1814,90700,350047.634,161325.353,0.215,0.087,0.035,0.014,0.53,0.096,0.731,856579.769,743966.267,16171.044,84907.62,191711.607,0.717,0.283,1318,NA,NA,NA,0.299,0.976,0.02,0,0.137,3.383,46.636,12676.859,0.007,0.003,0.001,0,0.016,0.004,0.012,0.005,0.013
1970,NA,34,3101,155050,224649.303,133494.34,0.186,0.075,0.031,0.012,0.464,0.118,0.671,479607.036,419887.171,10962.735,83357.834,132056.014,0.667,0.333,1319,NA,NA,NA,0.274,0.958,0.038,0,0.14,3.435,45.375,1949.383,0.004,0.001,0.001,0,0.005,0.001,0.006,0.003,0.005
1970,NA,34,2537,126850,319668.372,149699.036,0.217,0.088,0.036,0.014,0.534,0.088,0.758,1118753.33,662830.333,8070.38,83660.368,175627.828,0.679,0.321,1320,NA,NA,NA,0.339,0.921,0.076,0,0.19,3.334,47.998,11223.727,0.007,0.003,0.001,0,0.015,0.003,0.013,0.005,0.014
1970,NA,34,1760,88000,247141.006,98396.705,0.235,0.095,0.039,0.016,0.573,0.074,0.788,860772.398,507439.837,3868.209,79055.207,120050.309,0.627,0.373,1401,NA,NA,NA,0.265,0.847,0.149,0,0.223,3.123,47.935,9619.583,0.009,0.004,0.002,0.001,0.017,0.003,0.018,0.007,0.01
1970,NA,34,1561,78050,238341.1,123000.219,0.192,0.078,0.032,0.013,0.479,0.113,0.695,601521.378,478585.33,10079.004,62706.427,110971.171,0.76,0.24,1402,NA,NA,NA,0.19,0.963,0.037,0,0.19,3.015,51.361,3654.068,0.005,0.002,0.001,0,0.008,0.002,0.009,0.004,0.004
1970,NA,34,1731,86550,169175.066,72793.026,0.226,0.091,0.037,0.015,0.542,0.075,0.778,831309.67,332175.362,0,62519.688,83105.612,0.603,0.397,1403,NA,NA,NA,0.145,0.848,0.147,0,0.261,2.984,50.626,3534.654,0.01,0.004,0.002,0.001,0.009,0.002,0.012,0.007,0.004
1970,NA,34,1579,78950,181514.914,104751.358,0.183,0.074,0.03,0.012,0.463,0.113,0.699,696271.265,358594.972,7145.738,78014.474,111494.544,0.701,0.299,1404,NA,NA,NA,0.294,0.918,0.077,0.001,0.136,3.49,44.201,2042.336,0.005,0.002,0.001,0,0.006,0.001,0.008,0.004,0.004
1970,NA,34,3490,174500,172351.48,97725.532,0.181,0.073,0.03,0.012,0.463,0.115,0.669,359042.224,341537.503,6771.24,72248.796,91433.225,0.712,0.288,1405,NA,NA,NA,0.228,0.898,0.099,0,0.194,3.319,47.41,2408.205,0.008,0.003,0.001,0.001,0.007,0.002,0.009,0.006,0.01
1970,NA,42,12054,602700,117959.592,58011.623,0.189,0.076,0.031,0.013,0.494,0.08,0.696,210819.5,258265.612,0,58497.264,46882.755,0.571,0.429,1406,NA,NA,NA,0.162,0.688,0.306,0.001,0.299,2.984,49.11,1297.102,0.008,0.003,0.001,0.001,0.006,0.001,0.007,0.006,0.009
1970,NA,42,2141,107050,184969.01,112341.898,0.168,0.068,0.028,0.011,0.441,0.133,0.616,223751.906,361689.192,14521.586,79753.333,105060.868,0.726,0.274,1407,NA,NA,NA,0.282,0.979,0.018,0.001,0.124,3.477,44.528,5142.887,0.013,0.005,0.002,0.001,0.015,0.004,0.018,0.01,0.018
1970,NA,42,3540,177000,378772.712,160817.377,0.217,0.088,0.036,0.014,0.536,0.089,0.727,690205.822,817494.153,17542.916,101550.37,126986.113,0.7,0.3,1408,NA,NA,NA,0.365,0.967,0.03,0,0.176,3.235,49.067,14176.151,0.006,0.002,0.001,0,0.014,0.003,0.011,0.005,0.013
1970,NA,42,1395,69750,265265.522,109889.175,0.22,0.089,0.036,0.015,0.538,0.08,0.738,513257.928,529491.894,9024.991,84587.765,116303.236,0.665,0.335,1409,NA,NA,NA,0.349,0.932,0.067,0,0.155,3.348,46.747,8406.109,0.009,0.003,0.001,0.001,0.014,0.003,0.015,0.007,0.008
1970,NA,42,3442,172100,256020.401,126819.486,0.2,0.081,0.033,0.013,0.497,0.105,0.681,339341.095,519927.909,12933.396,82801.028,103440.48,0.715,0.285,1410,NA,NA,NA,0.3,0.929,0.069,0,0.198,3.27,49.205,3327.603,0.004,0.002,0.001,0,0.007,0.001,0.007,0.003,0.007
1970,NA,99,2728,136400,210391.354,92052.162,0.231,0.093,0.038,0.015,0.559,0.081,0.751,433095.579,412789.31,5248.393,76893.883,92814.803,0.655,0.345,1411,NA,NA,NA,0.282,0.882,0.115,0,0.191,3.304,46.09,5138.609,0.007,0.003,0.001,0,0.011,0.002,0.012,0.005,0.004
1970,NA,42,1743,87150,155688.584,82875.991,0.192,0.078,0.031,0.013,0.486,0.111,0.679,351155.877,297523.958,8447.949,65057.109,69940.16,0.687,0.313,1412,NA,NA,NA,0.154,0.976,0.021,0.001,0.206,2.961,50.181,2761.736,0.01,0.004,0.002,0.001,0.009,0.002,0.011,0.008,0.012
1970,NA,42,1516,75800,178936.24,94101.163,0.201,0.081,0.033,0.013,0.493,0.106,0.689,321346.571,350901.411,8825.175,68879.03,82761.213,0.677,0.323,1413,NA,NA,NA,0.224,0.991,0.008,0,0.183,3.018,48.826,1974.554,0.006,0.002,0.001,0,0.006,0.001,0.007,0.005,0.003
1970,NA,99,1641,82050,178414.524,85870.293,0.221,0.09,0.036,0.015,0.531,0.094,0.726,406594.602,347490.263,7246.16,79013.216,78764.066,0.676,0.324,1414,NA,NA,NA,0.168,0.98,0.018,0.001,0.195,3.077,49.458,4654.494,0.01,0.004,0.002,0.001,0.012,0.003,0.015,0.007,0.004
1970,NA,42,1485,74250,103205.118,56481.197,0.174,0.071,0.029,0.012,0.466,0.113,0.642,145986.903,218625.265,4282.725,47403.357,52924.818,0.696,0.304,1415,NA,NA,NA,0.1,0.997,0.003,0,0.234,2.983,51.797,1609.736,0.015,0.006,0.002,0.001,0.008,0.002,0.01,0.012,0.014
1970,NA,42,2354,117700,179172.139,80865.537,0.212,0.086,0.035,0.014,0.531,0.083,0.72,301716.388,375747.298,4929.277,68919.492,77529.436,0.644,0.356,1501,NA,NA,NA,0.206,0.932,0.066,0,0.212,3.029,48.209,2616.657,0.006,0.003,0.001,0,0.007,0.001,0.009,0.005,0.009
1970,NA,42,1703,85150,176460.091,83723.505,0.204,0.083,0.033,0.014,0.507,0.093,0.703,318096.842,355298.22,7105.304,67741.58,81303.255,0.642,0.358,1502,NA,NA,NA,0.162,0.984,0.014,0,0.188,3.099,47.75,2203.234,0.007,0.003,0.001,0,0.006,0.001,0.008,0.005,0.009
1970,NA,42,1780,89000,163487.181,88051.358,0.197,0.08,0.032,0.013,0.487,0.099,0.683,259693.575,326863.564,6127.818,65230.894,78967.812,0.679,0.321,1503,NA,NA,NA,0.154,0.974,0.025,0,0.176,3.079,48.607,2227.598,0.007,0.003,0.001,0,0.007,0.001,0.009,0.005,0.004
1970,NA,42,1723,86150,124171.974,63908.063,0.195,0.079,0.032,0.013,0.498,0.097,0.677,182412.819,257815.613,3429.035,51892.74,60862.193,0.673,0.327,1504,NA,NA,NA,0.143,0.993,0.007,0,0.196,3.081,49.725,1634.766,0.01,0.004,0.001,0.001,0.007,0.001,0.008,0.007,0.012
1970,NA,42,1778,88900,114756.885,59862.311,0.181,0.074,0.03,0.012,0.476,0.105,0.673,241426.439,241710.303,4332.347,51998.052,57236.234,0.668,0.332,1505,NA,NA,NA,0.134,0.997,0.002,0,0.209,3.052,50.097,1528.846,0.009,0.003,0.001,0.001,0.007,0.001,0.009,0.007,0.009
1970,NA,24,5480,274000,109238.956,37064.897,0.249,0.101,0.041,0.017,0.591,0.041,0.793,274343.517,229283.617,-4363.249,58162.911,33320.484,0.414,0.586,1601,NA,NA,NA,0.173,0.593,0.401,0,0.315,3.08,48.138,985.907,0.004,0.002,0.001,0,0.004,0,0.005,0.003,0.003
1970,NA,24,3516,175800,240145.546,116558.711,0.208,0.084,0.034,0.014,0.514,0.101,0.705,424838.989,470449.036,14266.156,87768.984,98550.11,0.685,0.315,1602,NA,NA,NA,0.296,0.969,0.029,0,0.144,3.31,46.437,1408.325,0.002,0.001,0,0,0.003,0.001,0.003,0.001,0.003
1970,NA,24,2658,132900,209480.232,103769.351,0.196,0.079,0.032,0.013,0.493,0.096,0.692,357710.646,430278.737,7745.755,82481.944,109208.253,0.663,0.337,1603,NA,NA,NA,0.295,0.925,0.071,0,0.13,3.476,44.01,4718.379,0.008,0.003,0.001,0.001,0.011,0.002,0.014,0.006,0.009
1970,NA,11,5045,252250,188380.628,33426.636,0.282,0.114,0.046,0.019,0.682,0.015,0.85,491518.9,420191.374,-7579.282,71719.926,48766.031,0.255,0.745,1604,NA,NA,NA,0.328,0.358,0.632,0,0.381,2.726,45.59,9064.867,0.01,0.004,0.002,0.001,0.016,0.001,0.019,0.008,0.007
1970,NA,24,3049,152450,479860.26,219054.475,0.21,0.085,0.034,0.014,0.518,0.081,0.705,822713.632,1018382.968,17579.821,126779.745,156181.517,0.604,0.396,1605,NA,NA,NA,0.598,0.953,0.037,0,0.166,3.305,45.125,16323.391,0.004,0.001,0.001,0,0.009,0.003,0.007,0.003,0.014
1970,NA,24,3734,186700,185443.66,84925.685,0.193,0.078,0.032,0.013,0.504,0.07,0.702,263530.809,410541.37,-4614.138,88090.174,86620.402,0.484,0.516,1606,NA,NA,NA,0.402,0.872,0.119,0,0.161,3.331,40.752,7384.667,0.018,0.007,0.003,0.001,0.02,0.003,0.025,0.014,0.015
1970,NA,51,2200,110000,265926.242,62369.479,0.245,0.099,0.04,0.016,0.604,0.032,0.789,428380.979,632794.542,-6296.312,89160.169,65924.809,0.295,0.705,1607,NA,NA,NA,0.521,0.931,0.059,0,0.286,2.48,43.007,3488.773,0.002,0.001,0,0,0.004,0,0.003,0.001,0.004
1970,NA,51,3329,166450,365085.887,161687.046,0.212,0.086,0.035,0.014,0.524,0.076,0.705,410821.043,763537.14,10247.214,105885.829,153529.767,0.627,0.373,1608,NA,NA,NA,0.521,0.962,0.033,0,0.117,3.591,41.581,5042.31,0.002,0.001,0,0,0.005,0.001,0.004,0.001,0.005
1970,NA,99,1991,99550,146372.654,66762.092,0.205,0.083,0.034,0.014,0.528,0.07,0.719,218049.438,315091.127,0,61003.651,78820.398,0.579,0.421,1609,NA,NA,NA,0.196,0.893,0.105,0,0.166,3.442,46.078,4128.92,0.014,0.006,0.002,0.001,0.013,0.002,0.017,0.011,0.014
